VM Id,VM Name,Tenant Id,Tenant Name,Tenant External URL,Image Id,Image Owner Id,Image Name,Secured,Image Direct URL,Image Updated Days,VM Availability Zone,VM Updated Ago,VM IP Address,VM Host Id,VM User Id
70ada3e2-d351-410e-97bd-212a447bce19,isv-kubs-k8s-node-nf-1,076be8399a6c4f11854e867893019101,isv-multicloud,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,,,False,,,cloud-rtp-1-b,274 Days 21 Hours 19 Mins,10.0.0.12,564064cb1b2e5020c4e8bdb5dc9b1a97a670d15bb100f5b95fb05496,4ecaddf2f2717612888975d77c24fb80e2ed6ef79de4cfe1bc36f54005783ca9
486ad8d2-205e-455f-aad0-78892b5816a1,acp1-lt-csco-cloud-k8s-node-nf-13,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,130 Days 2 Hours 17 Mins,10.0.2.29,11d1057d523357a5afacf07fe9f867048de6b93ef8a42a9ebc03269a,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
966ae6fa-ebde-42fc-afb2-4807f600299a,acp1-lt-csco-cloud-k8s-node-nf-12,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,130 Days 2 Hours 17 Mins,10.0.2.33,0dd24baba2023e3a9128ad8dfbfaf6048155b332544ac3cf699a949d,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
ee60e74f-7538-4d2d-9196-c8806c36b209,p3honjo4-cisco-com-k8s-node-nf-22,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,155 Days 1 Hours 27 Mins,10.0.0.42,5b8b082882766187d042051f043f2cdbf08e23ed43cf49db50978563,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
60a763ae-d173-421d-869d-f3196a7e91a1,p3honjo4-cisco-com-k8s-node-nf-23,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,155 Days 1 Hours 27 Mins,10.0.0.7,83f64410537ae0ba72e6f9541de01d30cc5885276b27be4e6a0e2d88,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
4859db51-4b46-42d6-9cf3-bd6d54be080d,p3honjo4-cisco-com-k8s-node-nf-21,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,155 Days 1 Hours 27 Mins,10.0.0.38,83f64410537ae0ba72e6f9541de01d30cc5885276b27be4e6a0e2d88,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
b32ea9bc-6962-4a86-a3be-44cff39fa69e,p3honjo4-cisco-com-k8s-node-nf-20,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,155 Days 1 Hours 27 Mins,10.0.0.21,83f64410537ae0ba72e6f9541de01d30cc5885276b27be4e6a0e2d88,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
bccae24c-7473-41d1-98fe-85313ec3367c,p3honjo4-cisco-com-k8s-node-nf-18,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,163 Days 5 Hours 52 Mins,10.0.0.25,00706483903acba033e1b43a362871462ba94df14fb25d291cadd6a4,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
8638a6b9-02c2-48d4-9c71-09b88ee05091,p3honjo4-cisco-com-k8s-node-nf-16,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,163 Days 5 Hours 52 Mins,10.0.0.30,7461313d08eff35986ed12d827d705a0edcce9b185c90fe8856bca83,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
6121bd15-6a13-447a-b9af-5c56f8d5e15d,p3honjo4-cisco-com-k8s-node-nf-19,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,163 Days 5 Hours 52 Mins,10.0.0.36,6efedd87199887fe93ac283b609d9c2da28b50a5e5970e9b988cc443,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
8aa6c1cc-6fe7-47f7-9aa2-75b53ee3ec98,p3honjo4-cisco-com-k8s-node-nf-17,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,163 Days 5 Hours 52 Mins,10.0.0.31,0dd24baba2023e3a9128ad8dfbfaf6048155b332544ac3cf699a949d,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
fb472cff-0df1-4960-b510-33b3efee1ed2,p3honjo4-cisco-com-k8s-node-nf-15,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,183 Days 7 Hours 27 Mins,10.0.0.37,caa2323fa04899b77f82f04b7cde80c015dada75f362b17b0ce39267,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
e64eddd2-b36d-440c-8b48-966aa7598ee6,p3honjo4-cisco-com-k8s-node-nf-14,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,183 Days 7 Hours 27 Mins,10.0.0.28,caa2323fa04899b77f82f04b7cde80c015dada75f362b17b0ce39267,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
f9bd5b52-ad4c-471f-8507-fcac97b5f900,acp1-lt-csco-cloud-k8s-node-nf-11,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,184 Days 8 Hours 28 Mins,10.0.2.26,b2c678f054f7ab31915c982d39e45e5896bab2db9f040ba285244e5a,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
8926fa7c-bc25-4c8b-82bb-be25d50bb77b,acp1-lt-csco-cloud-k8s-node-nf-9,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,185 Days 1 Hours 36 Mins,10.0.2.7,389ecd896726ddb0473acab8c095d5ed488a21e41555b869b85582aa,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
60ef3c67-6311-4a45-a923-7f11d2e01597,acp1-lt-csco-cloud-k8s-node-nf-10,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,185 Days 1 Hours 36 Mins,10.0.2.11,2012ddc27df95cdc55acbd3ff4f3cb6b1f52769263247b6382953582,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
9bddb8ce-65e6-4811-a4bf-eb6c87a45f74,acp1-lt-csco-cloud-k8s-node-nf-8,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,185 Days 1 Hours 36 Mins,10.0.2.23,83f64410537ae0ba72e6f9541de01d30cc5885276b27be4e6a0e2d88,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
9ebb49c8-b686-4777-ac90-5c00de0ce01f,acp1-lt-csco-cloud-k8s-node-nf-6,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,188 Days 6 Hours 15 Mins,10.0.2.25,d5843f4102e46a38a0c693daf990a22896ab2aaa5610bbb14988bce2,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
cdc8ee4d-5000-4e60-bcbc-79c6759146e9,acp1-lt-csco-cloud-k8s-node-nf-7,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,188 Days 6 Hours 15 Mins,10.0.2.14,d5843f4102e46a38a0c693daf990a22896ab2aaa5610bbb14988bce2,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
3bdc3229-f2cf-4166-8fdc-5eee5f820cba,acp1-lt-csco-cloud-bastion-1,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,191 Days 7 Hours 39 Mins,10.0.2.6,05bd519b530635e9ab2778ce7fcf4b0964476524fd2ae6e6d7cb60ba,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
29ebd1fe-449c-42b3-863e-b751a538dadb,acp1-lt-csco-cloud-k8s-master-3,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,191 Days 7 Hours 39 Mins,10.0.2.17,ae8c7407bd93d68d96e621d3ca1cac5607694f3ac94e4b42f388f391,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
1fbd8f4b-498f-4041-9df6-0d75e94064de,acp1-lt-csco-cloud-k8s-master-1,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,191 Days 7 Hours 39 Mins,10.0.2.20,ae8c7407bd93d68d96e621d3ca1cac5607694f3ac94e4b42f388f391,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
1d14b0a8-4042-49b9-a2a2-452d32e55ddb,acp1-lt-csco-cloud-k8s-master-2,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,191 Days 7 Hours 39 Mins,10.0.2.5,caa2323fa04899b77f82f04b7cde80c015dada75f362b17b0ce39267,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
1b4714e7-86d6-40a4-ac89-99526309ff00,acp1-lt-csco-cloud-k8s-master-4,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,191 Days 7 Hours 39 Mins,10.0.2.19,caa2323fa04899b77f82f04b7cde80c015dada75f362b17b0ce39267,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
8e40eae0-e427-49a4-be1b-c6cf5e963309,acp1-lt-csco-cloud-k8s-master-5,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-b,191 Days 7 Hours 39 Mins,10.0.2.15,caa2323fa04899b77f82f04b7cde80c015dada75f362b17b0ce39267,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
374f2d60-435a-4081-86eb-90d5b937d1fc,acp1-lt-csco-cloud-k8s-node-nf-3,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-c,191 Days 7 Hours 40 Mins,10.0.2.18,b2c678f054f7ab31915c982d39e45e5896bab2db9f040ba285244e5a,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
dacca655-26d7-4248-975d-8c72e0d86b30,acp1-lt-csco-cloud-k8s-node-nf-4,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,191 Days 7 Hours 40 Mins,10.0.2.16,a357d36bbbe6e11af512c8e15bacda817c2b62460ab58927baf7c2fd,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
e0018d42-0219-4938-89df-a9b931eb72fa,acp1-lt-csco-cloud-k8s-node-nf-2,07ab2981925a40f7b9ccb9eaddbb1e98,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,f8cdafc8861b4e0ab29362101c9c63ce,CentOS-7-Generic,False,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,176 Days 22 Hours 13 Mins,cloud-rtp-1-a,191 Days 7 Hours 40 Mins,10.0.2.8,389ecd896726ddb0473acab8c095d5ed488a21e41555b869b85582aa,2739a9f88aa7a5f450f803afaed0944f5630c24ee2849cf4dbc3c8db7edd845a
